id,product_id,name,brand,model,category,sector,description,price,currency,original_price,discount_percent,color,size,material,attributes,tags,in_stock,stock_quantity,installment_available,installment_months,monthly_payment,avg_rating,review_count,image_url,sku,weight_kg,warranty_months,shipping_free,created_at,updated_at
f3cd9a53-97c9-445a-a909-f3c099e44480,PROD-00156,Veuve Clicquot Yellow Label,Veuve Clicquot,Yellow Label,Champagne,Wine,"Discover the Veuve Clicquot Yellow Label from Bordeaux. This exceptional vintage features notes of blackberry and oak, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 13.2%.",83.87,USD,83.87,0,Green,One Size,Premium,"{""color"": ""Green"", ""region"": ""Bordeaux"", ""vintage"": ""2021"", ""abv"": ""13.2"", ""notes"": ""blackberry and oak""}",Champagne|Wine|Veuve Clicquot,True,16,False,0,0.0,4.3,2420,https://images.unsplash.com/photo-1549918864-48ac978761a4?w=600,SKU-VEU-85990,5.84,12,True,2025-11-07T20:07:50.877524,2025-12-27T23:23:26.387377
1a6c313f-e9e0-4957-b055-ff04f9e9d4be,PROD-00157,Container Store Elfa Classic,Container Store,Elfa Classic,Storage,Furniture,Transform your space with the Container Store Elfa Classic. Crafted from Leather with elegant finish. Dimensions: 115W x 66D x 78H cm. Features modern design that complements any interior. Assembly: Easy assembly.,774.01,USD,774.01,0,Red,One Size,Leather,"{""color"": ""Red"", ""material"": ""Leather"", ""dims"": ""115W x 66D x 78H cm"", ""assembly"": ""Easy assembly""}",Storage|Furniture|Container Store,False,62,True,24,32.25,4.6,1159,https://images.unsplash.com/photo-1558997519-83ea9252edf8?w=600,SKU-CON-64373,12.73,12,True,2024-07-21T11:15:04.209613,2025-12-24T18:08:49.067373
d60e2a2f-7931-4673-8926-def6e5c0a73c,PROD-00158,Drunk Elephant Protini Cream,Drunk Elephant,Protini Cream,Skincare,Healthcare,Support your wellness with Drunk Elephant Protini Cream. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,124.22,USD,124.22,0,Gray,One Size,Premium,"{""color"": ""Gray"", ""count"": ""90"", ""form"": ""Gummies"", ""dosage"": ""2 daily""}",Skincare|Healthcare|Drunk Elephant,True,157,True,12,10.35,5.0,190,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=600,SKU-DRU-94957,8.22,24,True,2025-08-13T01:14:20.588099,2026-01-17T04:42:45.146161
aa1422d5-aafc-475f-9ef9-5ded844238d2,PROD-00159,NordicTrack RW900 Rower,NordicTrack,RW900 Rower,Fitness Equipment,Sports,Push your limits with the NordicTrack RW900 Rower. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,481.59,USD,549.89,12,Beige,One Size,Premium,"{""color"": ""Beige""}",Fitness Equipment|Sports|NordicTrack,True,147,False,0,0.0,4.0,2056,https://images.unsplash.com/photo-1534438327276-14e5300c3a48?w=600,SKU-NOR-37332,11.18,12,True,2024-11-13T01:01:44.014602,2026-01-09T07:00:42.634311
a88efcc8-e09a-4ce0-8bfb-b8e35f48fd4a,PROD-00160,Omron TENS Unit,Omron,TENS Unit,Medical Devices,Healthcare,Support your wellness with Omron TENS Unit. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,110.98,USD,110.98,0,Gold,One Size,Premium,"{""color"": ""Gold"", ""count"": ""90"", ""form"": ""Tablets"", ""dosage"": ""2 daily""}",Medical Devices|Healthcare|Omron,True,173,True,6,18.5,4.3,1404,https://images.unsplash.com/photo-1631815588090-d4bfec5b1ccb?w=600,SKU-OMR-47451,9.42,12,True,2024-05-13T02:10:13.791336,2026-01-18T13:38:59.592678
43cefac7-8cb6-4d1c-98d8-bbcd8a55737f,PROD-00161,doTERRA Peppermint,doTERRA,Peppermint,Essential Oils,Healthcare,Support your wellness with doTERRA Peppermint. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 1 daily.,74.02,USD,74.02,0,Black,One Size,Premium,"{""color"": ""Black"", ""count"": ""60"", ""form"": ""Gummies"", ""dosage"": ""1 daily""}",Essential Oils|Healthcare|doTERRA,True,53,False,0,0.0,4.1,760,https://images.unsplash.com/photo-1608571423902-eed4a5ad8108?w=600,SKU-DOT-89941,7.64,36,True,2025-10-13T18:28:03.399419,2026-01-19T23:00:14.037357
be23c483-a270-41d2-a9b7-c3895a4ae39f,PROD-00162,Moët & Chandon Impérial Brut,Moët & Chandon,Impérial Brut,Champagne,Wine,"Discover the Moët & Chandon Impérial Brut from Rioja. This exceptional vintage features notes of cherry and vanilla, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 12.6%.",168.05,USD,168.05,0,Beige,One Size,Premium,"{""color"": ""Beige"", ""region"": ""Rioja"", ""vintage"": ""2023"", ""abv"": ""12.6"", ""notes"": ""cherry and vanilla""}",Champagne|Wine|Moët & Chandon,True,175,True,12,14.0,4.1,1661,https://images.unsplash.com/photo-1549918864-48ac978761a4?w=600,SKU-MOË-57002,12.6,12,True,2025-09-04T10:40:34.244850,2026-01-17T02:45:18.802487
ccf001de-631b-4cca-90af-127ad40d8043,PROD-00163,Pottery Barn Toscana Table,Pottery Barn,Toscana Table,Dining,Furniture,Transform your space with the Pottery Barn Toscana Table. Crafted from Leather with elegant finish. Dimensions: 157W x 96D x 41H cm. Features modern design that complements any interior. Assembly: Easy assembly.,296.18,USD,296.18,0,White,One Size,Leather,"{""color"": ""White"", ""material"": ""Leather"", ""dims"": ""157W x 96D x 41H cm"", ""assembly"": ""Easy assembly""}",Dining|Furniture|Pottery Barn,True,126,False,0,0.0,4.5,2481,https://images.unsplash.com/photo-1617806118233-18e1de247200?w=600,SKU-POT-73734,7.95,12,True,2024-02-08T07:09:29.357643,2026-01-12T18:27:43.110789
6c8338ce-3fc9-4608-bafd-ddc1fa0aa14b,PROD-00164,Garmin Forerunner 965,Garmin,Forerunner 965,Smartwatches,Electronics,"The Garmin Forerunner 965 combines cutting-edge technology with premium design. Features brilliant display, long battery life, and seamless connectivity. Built for those who demand the best in portable electronics.",414.4,USD,516.8,20,Black,One Size,Premium,"{""color"": ""Black"", ""processor"": ""AMD Ryzen 7"", ""ram"": ""8GB"", ""storage"": ""1TB"", ""screen"": ""6.7-inch"", ""battery"": ""all-day""}",Smartwatches|Electronics|Garmin,True,33,True,3,138.13,4.2,1417,https://images.unsplash.com/photo-1579586337278-3befd40fd17a?w=600,SKU-GAR-22683,8.11,12,True,2024-09-19T20:19:54.230044,2026-01-18T14:19:22.776637
8e998cf8-be76-4376-89a1-add6f35210f2,PROD-00165,Cloudy Bay Sauvignon Blanc 2023,Cloudy Bay,Sauvignon Blanc 2023,White Wine,Wine,"Discover the Cloudy Bay Sauvignon Blanc 2023 from Tuscany. This exceptional vintage features notes of citrus and mineral, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 12.9%.",69.64,USD,69.64,0,Brown,One Size,Premium,"{""color"": ""Brown"", ""region"": ""Tuscany"", ""vintage"": ""2018"", ""abv"": ""12.9"", ""notes"": ""citrus and mineral""}",White Wine|Wine|Cloudy Bay,True,150,False,0,0.0,4.0,1140,https://images.unsplash.com/photo-1558001373-7b93ee48ffa0?w=600,SKU-CLO-55407,12.57,12,True,2025-08-29T05:01:00.978725,2026-01-16T14:15:41.961549
89b89a83-f283-47ee-b4ad-ae6f4bb76568,PROD-00166,Tillamook Sharp Cheddar,Tillamook,Sharp Cheddar,Cheese,Food,"Savor the exceptional quality of Tillamook Sharp Cheddar. Sourced from Japan and crafted using traditional methods. Fair Trade certified with no artificial preservatives. Perfect for gourmet cooking, gifting, or everyday indulgence.",30.15,USD,30.15,0,Pink,One Size,Premium,"{""color"": ""Pink"", ""weight"": ""100g"", ""origin"": ""Japan"", ""certification"": ""Fair Trade""}",Cheese|Food|Tillamook,True,17,False,0,0.0,4.5,2263,https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=600,SKU-TIL-22044,9.73,24,False,2025-09-04T10:17:00.290637,2025-12-29T16:14:08.399269
3b3805aa-a833-4a99-ae44-5fd038f80d66,PROD-00167,Meiomi Pinot Noir 2022,Meiomi,Pinot Noir 2022,Red Wine,Wine,"Discover the Meiomi Pinot Noir 2022 from Bordeaux. This exceptional vintage features notes of citrus and mineral, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 14.2%.",340.46,USD,340.46,0,Black,One Size,Premium,"{""color"": ""Black"", ""region"": ""Bordeaux"", ""vintage"": ""2018"", ""abv"": ""14.2"", ""notes"": ""citrus and mineral""}",Red Wine|Wine|Meiomi,True,102,True,3,113.49,3.8,2448,https://images.unsplash.com/photo-1510812431401-41d2bd2722f3?w=600,SKU-MEI-48121,8.0,36,True,2025-08-18T08:29:15.035835,2025-12-24T21:57:51.863636
120439a6-209d-42e7-b21a-d37c8e766d03,PROD-00168,Apple iPhone 15,Apple,iPhone 15,Smartphones,Electronics,"Experience the Apple iPhone 15 with its advanced 48MP camera system and 6.7-inch Super Retina XDR display. Powered by the latest chip with 512GB storage. Features all-day battery life, Face ID, and 5G connectivity for seamless performance.",432.56,USD,432.56,0,Pink,One Size,Premium,"{""color"": ""Pink"", ""processor"": ""AMD Ryzen 7"", ""ram"": ""8GB"", ""storage"": ""512GB"", ""screen"": ""6.7-inch"", ""battery"": ""all-day""}",Smartphones|Electronics|Apple,True,135,False,0,0.0,4.3,2021,https://images.unsplash.com/photo-1592899677977-9c10ca588bbd?w=600,SKU-APP-97447,11.62,0,True,2025-10-19T07:01:29.832273,2026-01-16T10:19:21.707468
69840217-06e5-43e2-84e4-1fe3a02c0f7a,PROD-00169,Kate Spade Knott Tote,Kate Spade,Knott Tote,Handbags,Fashion,Elevate your style with the Kate Spade Knott Tote. Crafted from premium Silk in Brown colorway. Features relaxed fit construction for all-day comfort. Perfect for evening. Machine washable for easy care.,374.05,USD,374.05,0,Brown,XL,Silk,"{""color"": ""Brown"", ""size"": ""XL"", ""material"": ""Silk"", ""fit"": ""relaxed fit"", ""occasion"": ""evening""}",Handbags|Fashion|Kate Spade,True,23,False,0,0.0,4.7,596,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=600,SKU-KAT-81174,8.4,36,True,2024-07-01T16:13:00.204174,2026-01-15T04:04:40.481707
7abf086e-9ba8-4f30-ab50-41cc97f7d226,PROD-00170,Sony WF-1000XM5,Sony,WF-1000XM5,Headphones,Electronics,"Immerse yourself in sound with the Sony WF-1000XM5. Industry-leading noise cancellation, all-day battery life, and premium drivers deliver exceptional audio quality. Features adaptive sound control, multipoint Bluetooth connection, and touch controls. Perfect for commuting, working, or relaxing.",162.7,USD,162.7,0,Pink,One Size,Premium,"{""color"": ""Pink"", ""processor"": ""Apple M3"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""screen"": ""14-inch"", ""battery"": ""all-day""}",Headphones|Electronics|Sony,True,187,False,0,0.0,4.1,875,https://images.unsplash.com/photo-1583394838336-acd977736f90?w=600,SKU-SON-87913,8.16,24,True,2024-12-22T10:25:51.313419,2025-12-30T19:52:22.728142
4cbdfbdf-b509-4867-ac55-b0db2f8d7601,PROD-00171,ASICS Gel-Kayano 30,ASICS,Gel-Kayano 30,Running Gear,Sports,Push your limits with the ASICS Gel-Kayano 30. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,269.85,USD,269.85,0,Pink,One Size,Premium,"{""color"": ""Pink""}",Running Gear|Sports|ASICS,False,51,True,24,11.24,4.4,927,https://images.unsplash.com/photo-1476480862126-209bfaa8edc8?w=600,SKU-ASI-67983,13.11,12,True,2025-08-24T04:13:51.891110,2025-12-28T12:00:15.503361
eabf1776-1907-431b-bd5c-c30efc7d1ad8,PROD-00172,Moët & Chandon Impérial Brut,Moët & Chandon,Impérial Brut,Champagne,Wine,"Discover the Moët & Chandon Impérial Brut from Napa Valley. This exceptional vintage features notes of blackberry and oak, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 13.8%.",70.86,USD,77.25,8,Navy,One Size,Premium,"{""color"": ""Navy"", ""region"": ""Napa Valley"", ""vintage"": ""2023"", ""abv"": ""13.8"", ""notes"": ""blackberry and oak""}",Champagne|Wine|Moët & Chandon,True,149,False,0,0.0,5.0,1655,https://images.unsplash.com/photo-1549918864-48ac978761a4?w=600,SKU-MOË-72335,8.4,12,True,2024-02-07T11:29:20.636926,2025-12-27T11:11:20.411345
c6efe23f-a9d4-4e9f-8abf-6384b6df1399,PROD-00173,Plant Therapy Eucalyptus,Plant Therapy,Eucalyptus,Essential Oils,Healthcare,Support your wellness with Plant Therapy Eucalyptus. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,12.57,USD,12.91,3,Blue,One Size,Premium,"{""color"": ""Blue"", ""count"": ""120"", ""form"": ""Tablets"", ""dosage"": ""2 daily""}",Essential Oils|Healthcare|Plant Therapy,True,27,False,0,0.0,4.8,1459,https://images.unsplash.com/photo-1608571423902-eed4a5ad8108?w=600,SKU-PLA-75823,5.79,0,False,2024-09-16T23:32:47.465582,2026-01-16T14:28:10.825742
c09bfa1a-7096-4f3c-8985-c17d466f8524,PROD-00174,Président Brie,Président,Brie,Cheese,Food,"Savor the exceptional quality of Président Brie. Sourced from Italy and crafted using traditional methods. Fair Trade certified with no artificial preservatives. Perfect for gourmet cooking, gifting, or everyday indulgence.",20.95,USD,20.95,0,Blue,One Size,Premium,"{""color"": ""Blue"", ""weight"": ""100g"", ""origin"": ""Italy"", ""certification"": ""Fair Trade""}",Cheese|Food|Président,True,175,False,0,0.0,4.4,351,https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=600,SKU-PRÉ-29130,11.72,24,False,2025-12-27T11:39:04.395461,2025-12-30T01:06:19.981135
04d00f30-7cab-45a6-90f9-4fd18cba4006,PROD-00175,Hoka Bondi 8,Hoka,Bondi 8,Running Gear,Sports,Push your limits with the Hoka Bondi 8. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,234.37,USD,234.37,0,Beige,One Size,Premium,"{""color"": ""Beige""}",Running Gear|Sports|Hoka,True,197,False,0,0.0,4.2,700,https://images.unsplash.com/photo-1476480862126-209bfaa8edc8?w=600,SKU-HOK-74057,11.63,0,True,2025-05-03T18:45:55.748124,2026-01-02T15:54:14.372261
73ebf4c0-92fd-4858-a0ab-32ed2ba896b0,PROD-00176,Samsung Galaxy Tab S9+,Samsung,Galaxy Tab S9+,Tablets,Electronics,"The Samsung Galaxy Tab S9+ combines cutting-edge technology with premium design. Features brilliant display, long battery life, and seamless connectivity. Built for those who demand the best in portable electronics.",1263.84,USD,1263.84,0,Beige,One Size,Premium,"{""color"": ""Beige"", ""processor"": ""AMD Ryzen 7"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""screen"": ""14-inch"", ""battery"": ""15 hours""}",Tablets|Electronics|Samsung,True,102,True,24,52.66,4.3,1874,https://images.unsplash.com/photo-1544244015-0df4b3ffc6b0?w=600,SKU-SAM-15760,0.73,12,True,2026-01-06T21:39:39.310796,2026-01-06T18:12:39.178585
7d4cc582-7079-4f80-b158-989e566dd1b9,PROD-00177,Twinings English Breakfast,Twinings,English Breakfast,Coffee & Tea,Food,"Savor the exceptional quality of Twinings English Breakfast. Sourced from Italy and crafted using traditional methods. Organic certified with no artificial preservatives. Perfect for gourmet cooking, gifting, or everyday indulgence.",45.72,USD,54.44,16,Brown,One Size,Premium,"{""color"": ""Brown"", ""weight"": ""500g"", ""origin"": ""Italy"", ""certification"": ""Organic""}",Coffee & Tea|Food|Twinings,True,166,False,0,0.0,4.9,1157,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=600,SKU-TWI-89211,12.73,0,False,2025-12-07T06:52:12.957244,2025-12-25T03:10:53.820799
f6dbd104-78cf-43ec-bf2b-7813281579de,PROD-00178,Purple Hybrid Premier,Purple,Hybrid Premier,Beds,Furniture,Transform your space with the Purple Hybrid Premier. Crafted from Fabric with elegant finish. Dimensions: 74W x 63D x 108H cm. Features modern design that complements any interior. Assembly: Professional delivery.,1575.53,USD,1575.53,0,Silver,One Size,Fabric,"{""color"": ""Silver"", ""material"": ""Fabric"", ""dims"": ""74W x 63D x 108H cm"", ""assembly"": ""Professional delivery""}",Beds|Furniture|Purple,True,85,True,3,525.18,4.6,1179,https://images.unsplash.com/photo-1505693416388-ac5ce068fe85?w=600,SKU-PUR-46450,3.92,24,True,2025-12-30T01:12:47.792534,2025-12-27T00:42:15.779519
2fdef8f7-800c-4424-8069-f4b1a6086a95,PROD-00179,West Elm Mobile Chandelier,West Elm,Mobile Chandelier,Lighting,Furniture,Transform your space with the West Elm Mobile Chandelier. Crafted from Fabric with elegant finish. Dimensions: 95W x 47D x 117H cm. Features modern design that complements any interior. Assembly: Professional delivery.,419.29,USD,419.29,0,Pink,One Size,Fabric,"{""color"": ""Pink"", ""material"": ""Fabric"", ""dims"": ""95W x 47D x 117H cm"", ""assembly"": ""Professional delivery""}",Lighting|Furniture|West Elm,True,149,False,0,0.0,4.9,525,https://images.unsplash.com/photo-1524484485831-a92ffc0de03f?w=600,SKU-WES-90334,3.8,24,True,2025-12-24T07:18:18.586856,2025-12-29T15:16:16.811660
e6429ef2-5e42-40d3-a845-40245e6749a1,PROD-00180,ASICS Gel-Kayano 30,ASICS,Gel-Kayano 30,Running Gear,Sports,Push your limits with the ASICS Gel-Kayano 30. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,185.56,USD,187.85,1,Gray,One Size,Premium,"{""color"": ""Gray""}",Running Gear|Sports|ASICS,True,95,False,0,0.0,3.9,1740,https://images.unsplash.com/photo-1476480862126-209bfaa8edc8?w=600,SKU-ASI-80090,11.34,12,True,2024-04-09T09:04:37.128364,2026-01-03T17:01:17.262200
7de2cc04-bbd3-47ca-ada7-6f80ec9d5b94,PROD-00181,Withings Body+ Scale,Withings,Body+ Scale,Medical Devices,Healthcare,Support your wellness with Withings Body+ Scale. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: as needed.,46.32,USD,46.32,0,Navy,One Size,Premium,"{""color"": ""Navy"", ""count"": ""30"", ""form"": ""Gummies"", ""dosage"": ""as needed""}",Medical Devices|Healthcare|Withings,True,97,False,0,0.0,4.6,1193,https://images.unsplash.com/photo-1631815588090-d4bfec5b1ccb?w=600,SKU-WIT-84037,14.63,36,False,2025-07-06T09:07:04.286243,2025-12-31T01:58:59.598393
363a2ca2-99f6-4599-b885-f3bbd3f8b850,PROD-00182,Rogue Echo Bike,Rogue,Echo Bike,Fitness Equipment,Sports,Push your limits with the Rogue Echo Bike. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,1134.76,USD,1134.76,0,Black,One Size,Premium,"{""color"": ""Black""}",Fitness Equipment|Sports|Rogue,True,185,True,24,47.28,4.2,1437,https://images.unsplash.com/photo-1534438327276-14e5300c3a48?w=600,SKU-ROG-87090,11.42,36,True,2025-04-08T00:22:41.489289,2026-01-06T00:21:36.570663
067fc677-452c-450f-af94-82d269443e48,PROD-00183,Reformation Juliette Dress,Reformation,Juliette Dress,Dresses,Fashion,Elevate your style with the Reformation Juliette Dress. Crafted from premium Wool in Silver colorway. Features regular fit construction for all-day comfort. Perfect for casual wear. Machine washable for easy care.,285.78,USD,320.41,11,Silver,S,Wool,"{""color"": ""Silver"", ""size"": ""S"", ""material"": ""Wool"", ""fit"": ""regular fit"", ""occasion"": ""casual wear""}",Dresses|Fashion|Reformation,True,23,False,0,0.0,4.3,545,https://images.unsplash.com/photo-1595777457583-95e059d581b8?w=600,SKU-REF-67588,4.51,36,True,2024-10-28T13:40:37.196930,2026-01-07T23:16:44.208743
c9af2f1d-203f-457a-b3e4-29ca95dc6e7b,PROD-00184,HP Pavilion,HP,Pavilion,Laptops,Electronics,"The HP Pavilion delivers exceptional performance with its Intel i7 processor and 16GB RAM. Features a stunning 13-inch Retina display, 512GB SSD storage, and up to 22 hours battery life. Perfect for professionals, creatives, and students who demand power and portability.",813.17,USD,813.17,0,Red,One Size,Premium,"{""color"": ""Red"", ""processor"": ""Intel i7"", ""ram"": ""16GB"", ""storage"": ""512GB"", ""screen"": ""13-inch"", ""battery"": ""22 hours""}",Laptops|Electronics|HP,False,142,True,3,271.06,4.5,1722,https://images.unsplash.com/photo-1496181133206-80ce9b88a853?w=600,SKU-HP-46841,12.72,24,True,2024-07-25T06:17:17.758947,2026-01-11T22:27:39.455698
61059839-7f91-4ab9-b81d-4a1e899feecb,PROD-00185,Levi's 721 High Rise,Levi's,721 High Rise,Jeans,Fashion,Elevate your style with the Levi's 721 High Rise. Crafted from premium Silk in Red colorway. Features regular fit construction for all-day comfort. Perfect for evening. Machine washable for easy care.,138.2,USD,138.2,0,Red,XL,Silk,"{""color"": ""Red"", ""size"": ""XL"", ""material"": ""Silk"", ""fit"": ""regular fit"", ""occasion"": ""evening""}",Jeans|Fashion|Levi's,True,108,True,24,5.76,4.3,1042,https://images.unsplash.com/photo-1542272604-787c3835535d?w=600,SKU-LEV-11536,11.13,12,True,2024-01-22T10:15:58.440496,2026-01-18T10:32:58.828974
18373eeb-f448-42db-89bd-c7f39ef1558c,PROD-00186,HP Envy 15,HP,Envy 15,Laptops,Electronics,"The HP Envy 15 delivers exceptional performance with its Intel i7 processor and 32GB RAM. Features a stunning 15-inch Retina display, 256GB SSD storage, and up to 18 hours battery life. Perfect for professionals, creatives, and students who demand power and portability.",2385.17,USD,2385.17,0,Gold,One Size,Premium,"{""color"": ""Gold"", ""processor"": ""Intel i7"", ""ram"": ""32GB"", ""storage"": ""256GB"", ""screen"": ""15-inch"", ""battery"": ""18 hours""}",Laptops|Electronics|HP,True,30,True,12,198.76,4.2,1902,https://images.unsplash.com/photo-1517336714731-489689fd1ca8?w=600,SKU-HP-71611,13.75,36,True,2025-02-17T12:29:51.041860,2026-01-12T06:07:30.557783
1e238bcc-a6e0-443c-aea4-f38fbcf3c27e,PROD-00187,Waterpik Aquarius Flosser,Waterpik,Aquarius Flosser,Personal Care,Healthcare,Support your wellness with Waterpik Aquarius Flosser. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,179.92,USD,179.92,0,White,One Size,Premium,"{""color"": ""White"", ""count"": ""120"", ""form"": ""Capsules"", ""dosage"": ""2 daily""}",Personal Care|Healthcare|Waterpik,False,70,True,3,59.97,4.7,451,https://images.unsplash.com/photo-1556228578-0d85b1a4d571?w=600,SKU-WAT-18145,9.05,36,True,2025-07-16T04:07:41.463120,2026-01-10T18:59:17.083490
f2f3a1a5-2845-4d83-a780-57bc0b7f7a0e,PROD-00188,Penfolds Grange,Penfolds,Grange,Red Wine,Wine,"Discover the Penfolds Grange from Napa Valley. This exceptional vintage features notes of cherry and vanilla, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 12.7%.",324.19,USD,324.19,0,Red,One Size,Premium,"{""color"": ""Red"", ""region"": ""Napa Valley"", ""vintage"": ""2023"", ""abv"": ""12.7"", ""notes"": ""cherry and vanilla""}",Red Wine|Wine|Penfolds,True,170,True,3,108.06,4.5,423,https://images.unsplash.com/photo-1510812431401-41d2bd2722f3?w=600,SKU-PEN-90225,8.48,12,True,2024-10-13T05:58:17.661066,2025-12-23T18:31:00.118439
2b0fa655-f596-45cf-9ee0-a51edd02a2f9,PROD-00189,Kerrygold Dubliner,Kerrygold,Dubliner,Cheese,Food,"Savor the exceptional quality of Kerrygold Dubliner. Sourced from Italy and crafted using traditional methods. Fair Trade certified with no artificial preservatives. Perfect for gourmet cooking, gifting, or everyday indulgence.",21.82,USD,21.82,0,Navy,One Size,Premium,"{""color"": ""Navy"", ""weight"": ""1kg"", ""origin"": ""Italy"", ""certification"": ""Fair Trade""}",Cheese|Food|Kerrygold,True,134,False,0,0.0,3.8,1940,https://images.unsplash.com/photo-1486297678162-eb2a19b0a32d?w=600,SKU-KER-77510,13.84,0,False,2025-05-20T09:42:42.527992,2025-12-31T13:52:46.493423
0fe5e243-0992-4927-b77d-9d7cfe8ea044,PROD-00190,Fossil Neutra,Fossil,Neutra,Watches,Fashion,Elevate your style with the Fossil Neutra. Crafted from premium Silk in Red colorway. Features regular fit construction for all-day comfort. Perfect for athletic. Machine washable for easy care.,182.01,USD,190.5,4,Red,XXL,Silk,"{""color"": ""Red"", ""size"": ""XXL"", ""material"": ""Silk"", ""fit"": ""regular fit"", ""occasion"": ""athletic""}",Watches|Fashion|Fossil,True,167,True,24,7.58,4.0,953,https://images.unsplash.com/photo-1524592094714-0f0654e20314?w=600,SKU-FOS-56348,9.45,36,True,2024-09-06T12:02:02.274753,2026-01-16T02:42:23.604481
29622358-8758-4ee5-b51a-8311612111a6,PROD-00191,Reformation Juliette Dress,Reformation,Juliette Dress,Dresses,Fashion,Elevate your style with the Reformation Juliette Dress. Crafted from premium Cotton in Beige colorway. Features relaxed fit construction for all-day comfort. Perfect for business. Machine washable for easy care.,321.56,USD,321.56,0,Beige,M,Cotton,"{""color"": ""Beige"", ""size"": ""M"", ""material"": ""Cotton"", ""fit"": ""relaxed fit"", ""occasion"": ""business""}",Dresses|Fashion|Reformation,True,163,True,24,13.4,4.1,514,https://images.unsplash.com/photo-1595777457583-95e059d581b8?w=600,SKU-REF-70929,5.6,0,True,2025-06-29T23:00:06.525612,2025-12-30T16:22:03.319204
5cf0223d-e10d-4bb9-923b-6ee796ba7ca5,PROD-00192,West Elm Floor Lamp,West Elm,Floor Lamp,Lighting,Furniture,Transform your space with the West Elm Floor Lamp. Crafted from Walnut with elegant finish. Dimensions: 133W x 85D x 91H cm. Features modern design that complements any interior. Assembly: Professional delivery.,300.38,USD,300.38,0,Brown,One Size,Walnut,"{""color"": ""Brown"", ""material"": ""Walnut"", ""dims"": ""133W x 85D x 91H cm"", ""assembly"": ""Professional delivery""}",Lighting|Furniture|West Elm,True,143,False,0,0.0,4.9,1172,https://images.unsplash.com/photo-1524484485831-a92ffc0de03f?w=600,SKU-WES-95463,9.48,36,True,2024-09-03T02:50:44.868335,2026-01-02T22:10:42.419141
7ac305f1-fd2b-4bfe-a1f7-2e756b081bbf,PROD-00193,Partanna Sicilian EVOO,Partanna,Sicilian EVOO,Olive Oil,Food,"Savor the exceptional quality of Partanna Sicilian EVOO. Sourced from USA and crafted using traditional methods. Fair Trade certified with no artificial preservatives. Perfect for gourmet cooking, gifting, or everyday indulgence.",42.41,USD,42.41,0,Beige,One Size,Premium,"{""color"": ""Beige"", ""weight"": ""250g"", ""origin"": ""USA"", ""certification"": ""Fair Trade""}",Olive Oil|Food|Partanna,True,127,False,0,0.0,3.9,1364,https://images.unsplash.com/photo-1474979266404-7eaacbcd87c5?w=600,SKU-PAR-89208,7.0,12,False,2024-11-10T03:18:21.561357,2025-12-30T13:00:26.284947
794c8ec9-42b6-4323-9d1d-640ac14762f1,PROD-00194,Coach Willow Tote,Coach,Willow Tote,Handbags,Fashion,Elevate your style with the Coach Willow Tote. Crafted from premium Polyester in Black colorway. Features regular fit construction for all-day comfort. Perfect for athletic. Machine washable for easy care.,497.91,USD,497.91,0,Black,S,Polyester,"{""color"": ""Black"", ""size"": ""S"", ""material"": ""Polyester"", ""fit"": ""regular fit"", ""occasion"": ""athletic""}",Handbags|Fashion|Coach,True,195,False,0,0.0,3.8,781,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=600,SKU-COA-37624,0.64,12,True,2024-04-23T04:09:50.941861,2026-01-03T06:51:24.897139
