id,product_id,name,brand,model,category,sector,description,price,currency,original_price,discount_percent,color,size,material,attributes,tags,in_stock,stock_quantity,installment_available,installment_months,monthly_payment,avg_rating,review_count,image_url,sku,weight_kg,warranty_months,shipping_free,created_at,updated_at
1dd5756d-7993-4beb-868e-a57da49db3b9,PROD-00369,Dom Pérignon Rosé 2009,Dom Pérignon,Rosé 2009,Champagne,Wine,"Discover the Dom Pérignon Rosé 2009 from Bordeaux. This exceptional vintage features notes of blackberry and oak, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 14.4%.",231.53,USD,231.53,0,Silver,One Size,Premium,"{""color"": ""Silver"", ""region"": ""Bordeaux"", ""vintage"": ""2019"", ""abv"": ""14.4"", ""notes"": ""blackberry and oak""}",Champagne|Wine|Dom Pérignon,True,107,False,0,0.0,3.9,929,https://images.unsplash.com/photo-1549918864-48ac978761a4?w=600,SKU-DOM-70918,1.83,36,True,2025-05-18T14:07:11,2026-01-16T16:13:42
12d5098e-c6cf-46e1-a29b-4a920d115a7b,PROD-00370,Veuve Clicquot La Grande Dame,Veuve Clicquot,La Grande Dame,Champagne,Wine,"Discover the Veuve Clicquot La Grande Dame from Rioja. This exceptional vintage features notes of citrus and mineral, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 12.6%.",472.75,USD,472.75,0,Navy,One Size,Premium,"{""color"": ""Navy"", ""region"": ""Rioja"", ""vintage"": ""2022"", ""abv"": ""12.6"", ""notes"": ""citrus and mineral""}",Champagne|Wine|Veuve Clicquot,True,172,True,6,78.79,4.8,1257,https://images.unsplash.com/photo-1549918864-48ac978761a4?w=600,SKU-VEU-64990,0.23,24,True,2024-02-11T05:06:01,2026-01-09T20:59:46
d418a5f4-ae96-4811-af37-b4aafb5a1800,PROD-00371,Herman Miller Aeron Chair,Herman Miller,Aeron Chair,Desks & Chairs,Furniture,Transform your space with the Herman Miller Aeron Chair. Crafted from Leather with elegant finish. Dimensions: 101W x 92D x 53H cm. Features modern design that complements any interior. Assembly: Easy assembly.,1219.35,USD,1219.35,0,Silver,One Size,Leather,"{""color"": ""Silver"", ""material"": ""Leather"", ""dims"": ""101W x 92D x 53H cm"", ""assembly"": ""Easy assembly""}",Desks & Chairs|Furniture|Herman Miller,True,129,True,6,203.22,4.8,1542,https://images.unsplash.com/photo-1518455027359-f3f8164ba6bd?w=600,SKU-HER-86591,10.18,24,True,2025-04-25T00:05:25,2026-01-18T03:29:37
1c5fde20-c45f-419c-8b55-b2116cd5072c,PROD-00372,The Ordinary Niacinamide,The Ordinary,Niacinamide,Skincare,Healthcare,Support your wellness with The Ordinary Niacinamide. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,107.2,USD,107.2,0,Navy,One Size,Premium,"{""color"": ""Navy"", ""count"": ""120"", ""form"": ""Capsules"", ""dosage"": ""2 daily""}",Skincare|Healthcare|The Ordinary,True,30,True,6,17.87,4.8,1688,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=600,SKU-THE-63448,9.82,0,True,2025-06-19T05:37:14,2025-12-23T01:30:20
21eb72fd-f6cb-4bf4-8215-e9514add12c2,PROD-00373,Hoka Bondi 8,Hoka,Bondi 8,Running Gear,Sports,Push your limits with the Hoka Bondi 8. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,187.78,USD,187.78,0,Beige,One Size,Premium,"{""color"": ""Beige""}",Running Gear|Sports|Hoka,True,154,False,0,0.0,3.8,1444,https://images.unsplash.com/photo-1476480862126-209bfaa8edc8?w=600,SKU-HOK-94238,9.7,36,True,2024-03-26T11:18:12,2026-01-11T13:17:58
5daff3d5-e3ad-40da-8c54-19ae39542966,PROD-00374,Fossil Neutra,Fossil,Neutra,Watches,Fashion,Elevate your style with the Fossil Neutra. Crafted from premium Polyester in Beige colorway. Features slim fit construction for all-day comfort. Perfect for business. Machine washable for easy care.,644.95,USD,730.32,12,Beige,M,Polyester,"{""color"": ""Beige"", ""size"": ""M"", ""material"": ""Polyester"", ""fit"": ""slim fit"", ""occasion"": ""business""}",Watches|Fashion|Fossil,True,102,False,0,0.0,4.3,1874,https://images.unsplash.com/photo-1524592094714-0f0654e20314?w=600,SKU-FOS-15760,0.73,12,True,2024-05-05T16:01:52,2026-01-13T03:50:49
129f0e91-b4fb-47ee-8fde-f3d6df73ccbf,PROD-00375,Samsung Galaxy Tab S9,Samsung,Galaxy Tab S9,Tablets,Electronics,"The Samsung Galaxy Tab S9 combines cutting-edge technology with premium design. Features brilliant display, long battery life, and seamless connectivity. Built for those who demand the best in portable electronics.",1322.68,USD,1545.22,14,Beige,One Size,Premium,"{""color"": ""Beige"", ""processor"": ""Snapdragon 8"", ""ram"": ""8GB"", ""storage"": ""1TB"", ""screen"": ""6.1-inch"", ""battery"": ""22 hours""}",Tablets|Electronics|Samsung,True,167,True,12,110.22,4.2,1752,https://images.unsplash.com/photo-1544244015-0df4b3ffc6b0?w=600,SKU-SAM-81965,0.93,12,True,2024-06-10T10:05:02,2025-12-24T04:30:55
8f08c873-2c59-4276-aa78-68971c27026d,PROD-00376,Secretlab Magnus Desk,Secretlab,Magnus Desk,Desks & Chairs,Furniture,Transform your space with the Secretlab Magnus Desk. Crafted from Walnut with elegant finish. Dimensions: 147W x 77D x 102H cm. Features modern design that complements any interior. Assembly: Professional delivery.,1007.07,USD,1143.62,12,Gray,One Size,Walnut,"{""color"": ""Gray"", ""material"": ""Walnut"", ""dims"": ""147W x 77D x 102H cm"", ""assembly"": ""Professional delivery""}",Desks & Chairs|Furniture|Secretlab,True,52,True,6,167.84,4.8,1036,https://images.unsplash.com/photo-1518455027359-f3f8164ba6bd?w=600,SKU-SEC-96001,7.91,12,True,2024-08-10T08:04:28,2026-01-09T03:37:02
2d5d8fd5-3337-428a-8504-9d9c101d3ced,PROD-00377,NordicTrack Commercial 1750,NordicTrack,Commercial 1750,Fitness Equipment,Sports,Push your limits with the NordicTrack Commercial 1750. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,2920.14,USD,2920.14,0,Silver,One Size,Premium,"{""color"": ""Silver""}",Fitness Equipment|Sports|NordicTrack,True,5,True,3,973.38,4.1,2087,https://images.unsplash.com/photo-1534438327276-14e5300c3a48?w=600,SKU-NOR-68489,7.45,36,True,2024-10-01T12:42:19,2026-01-01T00:31:53
d9edee0a-778c-4eae-8907-c32f2189aa1c,PROD-00378,Philips Hue Play Bar,Philips Hue,Play Bar,Lighting,Furniture,Transform your space with the Philips Hue Play Bar. Crafted from Walnut with elegant finish. Dimensions: 176W x 92D x 52H cm. Features modern design that complements any interior. Assembly: Professional delivery.,455.79,USD,455.79,0,White,One Size,Walnut,"{""color"": ""White"", ""material"": ""Walnut"", ""dims"": ""176W x 92D x 52H cm"", ""assembly"": ""Professional delivery""}",Lighting|Furniture|Philips Hue,True,106,True,12,37.98,4.5,1975,https://images.unsplash.com/photo-1524484485831-a92ffc0de03f?w=600,SKU-PHI-70137,12.13,12,True,2025-01-08T10:37:09,2026-01-06T14:43:56
45ee8747-a34f-40b0-8e13-149cc58c9397,PROD-00379,Gaiam Block Set,Gaiam,Block Set,Yoga & Pilates,Sports,Push your limits with the Gaiam Block Set. Engineered for peak performance with advanced technology and premium materials. Features ergonomic design for maximum comfort during intense workouts. Built to perform when it matters most.,113.77,USD,113.77,0,Beige,One Size,Premium,"{""color"": ""Beige""}",Yoga & Pilates|Sports|Gaiam,True,117,False,0,0.0,4.0,659,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?w=600,SKU-GAI-68000,6.81,12,True,2024-10-09T09:52:32,2026-01-09T03:38:36
ff82db9d-52de-4171-bb64-c4723a7e6620,PROD-00380,Harney & Sons Hot Cinnamon,Harney & Sons,Hot Cinnamon,Coffee & Tea,Food,"Savor the exceptional quality of Harney & Sons Hot Cinnamon. Sourced from USA and crafted using traditional methods. Fair Trade certified with no artificial preservatives. Perfect for gourmet cooking, gifting, or everyday indulgence.",12.18,USD,12.18,0,Navy,One Size,Premium,"{""color"": ""Navy"", ""weight"": ""500g"", ""origin"": ""USA"", ""certification"": ""Fair Trade""}",Coffee & Tea|Food|Harney & Sons,False,98,False,0,0.0,4.1,258,https://images.unsplash.com/photo-1509042239860-f550ce710b93?w=600,SKU-HAR-35185,8.87,0,False,2024-08-24T09:29:19,2026-01-11T05:05:17
bac51b69-c6e5-4135-af21-4f4672117d65,PROD-00381,Sony WH-1000XM5,Sony,WH-1000XM5,Headphones,Electronics,"Immerse yourself in sound with the Sony WH-1000XM5. Industry-leading noise cancellation, all-day battery life, and premium drivers deliver exceptional audio quality. Features adaptive sound control, multipoint Bluetooth connection, and touch controls. Perfect for commuting, working, or relaxing.",457.39,USD,477.76,4,Brown,One Size,Premium,"{""color"": ""Brown"", ""processor"": ""Snapdragon 8"", ""ram"": ""32GB"", ""storage"": ""256GB"", ""screen"": ""15-inch"", ""battery"": ""all-day""}",Headphones|Electronics|Sony,True,113,True,24,19.06,4.0,2027,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=600,SKU-SON-44384,12.63,24,True,2024-08-04T05:05:29,2025-12-25T17:21:25
6cd1ea4a-489a-453d-a06c-fd99b8e4f8da,PROD-00382,Meiomi Pinot Noir 2022,Meiomi,Pinot Noir 2022,Red Wine,Wine,"Discover the Meiomi Pinot Noir 2022 from Tuscany. This exceptional vintage features notes of cherry and vanilla, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 14.5%.",32.25,USD,32.25,0,White,One Size,Premium,"{""color"": ""White"", ""region"": ""Tuscany"", ""vintage"": ""2023"", ""abv"": ""14.5"", ""notes"": ""cherry and vanilla""}",Red Wine|Wine|Meiomi,True,189,False,0,0.0,5.0,17,https://images.unsplash.com/photo-1510812431401-41d2bd2722f3?w=600,SKU-MEI-63982,14.13,12,False,2025-01-20T13:33:51,2025-12-22T16:30:45
d9f2d5e6-04c9-48d1-b058-385090ba42f2,PROD-00383,Philips Hue Play Bar,Philips Hue,Play Bar,Lighting,Furniture,Transform your space with the Philips Hue Play Bar. Crafted from Fabric with elegant finish. Dimensions: 146W x 50D x 78H cm. Features modern design that complements any interior. Assembly: Easy assembly.,502.09,USD,502.09,0,Navy,One Size,Fabric,"{""color"": ""Navy"", ""material"": ""Fabric"", ""dims"": ""146W x 50D x 78H cm"", ""assembly"": ""Easy assembly""}",Lighting|Furniture|Philips Hue,True,33,True,12,41.84,3.9,770,https://images.unsplash.com/photo-1524484485831-a92ffc0de03f?w=600,SKU-PHI-76600,8.58,36,True,2025-08-25T01:14:01,2026-01-16T22:23:53
99b08d41-669c-408f-a11d-a36a53afcbf8,PROD-00384,Patagonia Down Sweater,Patagonia,Down Sweater,Jackets,Fashion,Elevate your style with the Patagonia Down Sweater. Crafted from premium Nylon in Black colorway. Features regular fit construction for all-day comfort. Perfect for business. Machine washable for easy care.,268.14,USD,268.14,0,Black,XL,Nylon,"{""color"": ""Black"", ""size"": ""XL"", ""material"": ""Nylon"", ""fit"": ""regular fit"", ""occasion"": ""business""}",Jackets|Fashion|Patagonia,True,184,True,3,89.38,4.1,1977,https://images.unsplash.com/photo-1551028719-00167b16eac5?w=600,SKU-PAT-94372,3.41,36,True,2024-03-01T17:21:19,2026-01-07T17:39:46
2ec6d206-f47c-47dd-a6d9-a6577b09c76b,PROD-00385,Veuve Clicquot La Grande Dame,Veuve Clicquot,La Grande Dame,Champagne,Wine,"Discover the Veuve Clicquot La Grande Dame from Bordeaux. This exceptional vintage features notes of blackberry and oak, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 12.0%.",250.98,USD,250.98,0,Red,One Size,Premium,"{""color"": ""Red"", ""region"": ""Bordeaux"", ""vintage"": ""2019"", ""abv"": ""12.0"", ""notes"": ""blackberry and oak""}",Champagne|Wine|Veuve Clicquot,True,62,True,24,10.46,3.9,267,https://images.unsplash.com/photo-1549918864-48ac978761a4?w=600,SKU-VEU-42018,5.28,12,True,2024-07-13T10:12:48,2025-12-25T01:52:32
fa56f951-bcc6-47e6-bb0a-23177bb0ec8f,PROD-00386,Château Margaux Grand Vin 2019,Château Margaux,Grand Vin 2019,Red Wine,Wine,"Discover the Château Margaux Grand Vin 2019 from Napa Valley. This exceptional vintage features notes of citrus and mineral, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 14.5%.",127.16,USD,127.16,0,Red,One Size,Premium,"{""color"": ""Red"", ""region"": ""Napa Valley"", ""vintage"": ""2020"", ""abv"": ""14.5"", ""notes"": ""citrus and mineral""}",Red Wine|Wine|Château Margaux,True,23,True,6,21.19,4.3,411,https://images.unsplash.com/photo-1510812431401-41d2bd2722f3?w=600,SKU-CHÂ-65803,2.59,12,True,2025-09-19T01:38:56,2025-12-23T16:50:00
38ec3e94-8bd9-47a4-9ad8-51ea2f87e025,PROD-00387,Apple AirPods Max,Apple,AirPods Max,Headphones,Electronics,"Immerse yourself in sound with the Apple AirPods Max. Industry-leading noise cancellation, all-day battery life, and premium drivers deliver exceptional audio quality. Features adaptive sound control, multipoint Bluetooth connection, and touch controls. Perfect for commuting, working, or relaxing.",122.17,USD,122.17,0,Black,One Size,Premium,"{""color"": ""Black"", ""processor"": ""Intel i7"", ""ram"": ""16GB"", ""storage"": ""256GB"", ""screen"": ""6.7-inch"", ""battery"": ""all-day""}",Headphones|Electronics|Apple,True,26,True,3,40.72,3.9,1004,https://images.unsplash.com/photo-1505740420928-5e560c06d30e?w=600,SKU-APP-79681,14.44,24,True,2025-08-29T02:20:07,2025-12-23T06:04:55
121b4de6-ae36-448a-af78-32ac7665814d,PROD-00388,Garmin Fenix 7,Garmin,Fenix 7,Smartwatches,Electronics,"The Garmin Fenix 7 combines cutting-edge technology with premium design. Features brilliant display, long battery life, and seamless connectivity. Built for those who demand the best in portable electronics.",661.02,USD,661.02,0,Gold,One Size,Premium,"{""color"": ""Gold"", ""processor"": ""Intel i7"", ""ram"": ""8GB"", ""storage"": ""1TB"", ""screen"": ""14-inch"", ""battery"": ""all-day""}",Smartwatches|Electronics|Garmin,True,168,True,6,110.17,4.5,1664,https://images.unsplash.com/photo-1579586337278-3befd40fd17a?w=600,SKU-GAR-65044,0.16,12,True,2024-07-31T08:06:15,2025-12-31T10:12:05
5312991a-52a5-41d4-b169-03e7eaec16ae,PROD-00389,Caymus Napa Cabernet 2021,Caymus,Napa Cabernet 2021,Red Wine,Wine,"Discover the Caymus Napa Cabernet 2021 from Rioja. This exceptional vintage features notes of blackberry and oak, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 14.4%.",203.72,USD,203.72,0,Brown,One Size,Premium,"{""color"": ""Brown"", ""region"": ""Rioja"", ""vintage"": ""2018"", ""abv"": ""14.4"", ""notes"": ""blackberry and oak""}",Red Wine|Wine|Caymus,True,118,True,12,16.98,4.8,1945,https://images.unsplash.com/photo-1510812431401-41d2bd2722f3?w=600,SKU-CAY-96842,11.03,0,True,2025-11-03T02:46:08,2025-12-22T17:40:25
da3e1e16-0f0e-49c5-99dd-110fdd1038bd,PROD-00390,Penfolds Bin 389,Penfolds,Bin 389,Red Wine,Wine,"Discover the Penfolds Bin 389 from Napa Valley. This exceptional vintage features notes of citrus and mineral, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 13.8%.",172.34,USD,172.34,0,Black,One Size,Premium,"{""color"": ""Black"", ""region"": ""Napa Valley"", ""vintage"": ""2023"", ""abv"": ""13.8"", ""notes"": ""citrus and mineral""}",Red Wine|Wine|Penfolds,True,21,True,24,7.18,3.8,1594,https://images.unsplash.com/photo-1510812431401-41d2bd2722f3?w=600,SKU-PEN-45596,7.32,24,True,2025-05-17T20:56:44,2025-12-29T03:28:03
14df9672-51ac-48b2-862f-8a8cff9578c7,PROD-00391,Caymus Napa Cabernet 2021,Caymus,Napa Cabernet 2021,Red Wine,Wine,"Discover the Caymus Napa Cabernet 2021 from Napa Valley. This exceptional vintage features notes of cherry and vanilla, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 12.1%.",244.27,USD,244.27,0,Gold,One Size,Premium,"{""color"": ""Gold"", ""region"": ""Napa Valley"", ""vintage"": ""2019"", ""abv"": ""12.1"", ""notes"": ""cherry and vanilla""}",Red Wine|Wine|Caymus,True,30,True,3,81.42,4.8,2280,https://images.unsplash.com/photo-1510812431401-41d2bd2722f3?w=600,SKU-CAY-64377,11.02,0,True,2024-07-24T13:12:34,2025-12-27T20:59:15
3a131b38-c2b7-46f0-9cb8-2c7db8076d7e,PROD-00392,Crate & Barrel Lounge Deep,Crate & Barrel,Lounge Deep,Sofas,Furniture,Transform your space with the Crate & Barrel Lounge Deep. Crafted from Leather with elegant finish. Dimensions: 75W x 92D x 100H cm. Features modern design that complements any interior. Assembly: Professional delivery.,2651.13,USD,2651.13,0,Green,One Size,Leather,"{""color"": ""Green"", ""material"": ""Leather"", ""dims"": ""75W x 92D x 100H cm"", ""assembly"": ""Professional delivery""}",Sofas|Furniture|Crate & Barrel,False,63,False,0,0.0,4.5,175,https://images.unsplash.com/photo-1555041469-a586c61ea9bc?w=600,SKU-CRA-96293,3.7,24,True,2025-01-23T02:13:38,2025-12-27T07:12:10
82d7a728-ba66-430e-ac7a-2e9ae6c8adef,PROD-00393,Secretlab TITAN Evo,Secretlab,TITAN Evo,Desks & Chairs,Furniture,Transform your space with the Secretlab TITAN Evo. Crafted from Leather with elegant finish. Dimensions: 117W x 87D x 70H cm. Features modern design that complements any interior. Assembly: No assembly.,1415.98,USD,1415.98,0,Navy,One Size,Leather,"{""color"": ""Navy"", ""material"": ""Leather"", ""dims"": ""117W x 87D x 70H cm"", ""assembly"": ""No assembly""}",Desks & Chairs|Furniture|Secretlab,True,11,True,12,118.0,4.8,1728,https://images.unsplash.com/photo-1518455027359-f3f8164ba6bd?w=600,SKU-SEC-19354,2.23,0,True,2025-04-03T07:33:51,2026-01-01T07:52:35
e94dc631-e8cf-4fcf-8134-2b2109c26167,PROD-00394,Patrón Silver Tequila,Patrón,Silver Tequila,Spirits,Wine,"Discover the Patrón Silver Tequila from Napa Valley. This exceptional vintage features notes of cherry and vanilla, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 12.5%.",218.94,USD,218.94,0,Green,One Size,Premium,"{""color"": ""Green"", ""region"": ""Napa Valley"", ""vintage"": ""2023"", ""abv"": ""12.5"", ""notes"": ""cherry and vanilla""}",Spirits|Wine|Patrón,True,74,True,6,36.49,4.7,874,https://images.unsplash.com/photo-1569529465841-dfecdab7503b?w=600,SKU-PAT-96239,4.59,0,True,2025-01-16T11:16:16,2026-01-03T04:28:29
a98e6643-91d5-4e09-ac7f-e8786279afb1,PROD-00395,Kim Crawford Sauvignon Blanc,Kim Crawford,Sauvignon Blanc,White Wine,Wine,"Discover the Kim Crawford Sauvignon Blanc from Napa Valley. This exceptional vintage features notes of blackberry and oak, with a smooth, lingering finish. Perfect with grilled meats and aged cheese. Alcohol: 12.1%.",71.89,USD,71.89,0,Brown,One Size,Premium,"{""color"": ""Brown"", ""region"": ""Napa Valley"", ""vintage"": ""2019"", ""abv"": ""12.1"", ""notes"": ""blackberry and oak""}",White Wine|Wine|Kim Crawford,True,88,False,0,0.0,4.2,2343,https://images.unsplash.com/photo-1558001373-7b93ee48ffa0?w=600,SKU-KIM-86863,12.05,12,True,2025-09-07T22:25:34,2026-01-08T15:43:24
65344070-1879-4fe4-9131-bb37249ae853,PROD-00396,Nature Made Multivitamin,Nature Made,Multivitamin,Vitamins,Healthcare,Support your wellness with Nature Made Multivitamin. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,47.72,USD,47.72,0,Red,One Size,Premium,"{""color"": ""Red"", ""count"": ""120"", ""form"": ""Gummies"", ""dosage"": ""2 daily""}",Vitamins|Healthcare|Nature Made,False,75,False,0,0.0,3.9,1568,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?w=600,SKU-NAT-95657,4.35,12,False,2024-05-30T14:13:32,2026-01-20T03:50:44
40abc999-92e4-45c0-a3bf-f0b519dec472,PROD-00397,The Ordinary Hyaluronic Acid,The Ordinary,Hyaluronic Acid,Skincare,Healthcare,Support your wellness with The Ordinary Hyaluronic Acid. Formulated with premium ingredients for optimal health. Third-party tested and suitable for most diets. Recommended dosage: 2 daily.,101.61,USD,101.61,0,Black,One Size,Premium,"{""color"": ""Black"", ""count"": ""120"", ""form"": ""Tablets"", ""dosage"": ""2 daily""}",Skincare|Healthcare|The Ordinary,True,162,False,0,0.0,4.6,149,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=600,SKU-THE-16504,4.86,0,True,2025-05-06T22:19:23,2025-12-27T07:22:11
90942468-a5e0-48f8-bcbb-ef600160ba1a,PROD-00398,Garmin Forerunner 965,Garmin,Forerunner 965,Smartwatches,Electronics,"The Garmin Forerunner 965 combines cutting-edge technology with premium design. Features brilliant display, long battery life, and seamless connectivity. Built for those who demand the best in portable electronics.",827.24,USD,1014.01,18,Navy,One Size,Premium,"{""color"": ""Navy"", ""processor"": ""AMD Ryzen 7"", ""ram"": ""8GB"", ""storage"": ""256GB"", ""screen"": ""6.7-inch"", ""battery"": ""22 hours""}",Smartwatches|Electronics|Garmin,True,171,True,24,34.47,4.8,1647,https://images.unsplash.com/photo-1579586337278-3befd40fd17a?w=600,SKU-GAR-98409,5.45,12,True,2025-09-16T09:30:03,2025-12-29T16:43:49
340df5b9-d10f-488d-9fce-8d3a4eaedada,PROD-00399,Coach Tabby Shoulder Bag,Coach,Tabby Shoulder Bag,Handbags,Fashion,Elevate your style with the Coach Tabby Shoulder Bag. Crafted from premium Linen in Brown colorway. Features slim fit construction for all-day comfort. Perfect for evening. Machine washable for easy care.,279.05,USD,279.05,0,Brown,XXL,Linen,"{""color"": ""Brown"", ""size"": ""XXL"", ""material"": ""Linen"", ""fit"": ""slim fit"", ""occasion"": ""evening""}",Handbags|Fashion|Coach,True,109,False,0,0.0,4.5,702,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=600,SKU-COA-46018,5.26,12,True,2024-09-18T20:35:42,2025-12-26T23:52:25
df4b9740-4f4b-460e-aee1-a27c04702bf1,PROD-00400,Adidas Stan Smith,Adidas,Stan Smith,Shoes,Fashion,Elevate your style with the Adidas Stan Smith. Crafted from premium Denim in Brown colorway. Features relaxed fit construction for all-day comfort. Perfect for athletic. Machine washable for easy care.,162.1,USD,187.06,13,Brown,XXL,Denim,"{""color"": ""Brown"", ""size"": ""XXL"", ""material"": ""Denim"", ""fit"": ""relaxed fit"", ""occasion"": ""athletic""}",Shoes|Fashion|Adidas,True,101,False,0,0.0,3.8,1807,https://images.unsplash.com/photo-1549298916-b41d501d3772?w=600,SKU-ADI-15209,14.35,0,True,2025-04-14T17:52:29,2025-12-22T23:50:49
d70ad9ee-82d4-4943-b3f0-94b652045894,PROD-00401,Kate Spade Spencer Satchel,Kate Spade,Spencer Satchel,Handbags,Fashion,Elevate your style with the Kate Spade Spencer Satchel. Crafted from premium Cotton in Gray colorway. Features relaxed fit construction for all-day comfort. Perfect for evening. Machine washable for easy care.,313.44,USD,313.44,0,Gray,XS,Cotton,"{""color"": ""Gray"", ""size"": ""XS"", ""material"": ""Cotton"", ""fit"": ""relaxed fit"", ""occasion"": ""evening""}",Handbags|Fashion|Kate Spade,True,183,True,3,104.48,4.9,444,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=600,SKU-KAT-54805,8.5,36,True,2026-01-11T18:07:16,2026-01-05T21:23:09
9d3b50cf-ef59-44d8-aa35-f6e22a846dca,PROD-00402,Philips Hue Play Bar,Philips Hue,Play Bar,Lighting,Furniture,Transform your space with the Philips Hue Play Bar. Crafted from Fabric with elegant finish. Dimensions: 188W x 91D x 97H cm. Features modern design that complements any interior. Assembly: Professional delivery.,253.81,USD,253.81,0,Navy,One Size,Fabric,"{""color"": ""Navy"", ""material"": ""Fabric"", ""dims"": ""188W x 91D x 97H cm"", ""assembly"": ""Professional delivery""}",Lighting|Furniture|Philips Hue,True,43,True,24,10.58,4.9,1479,https://images.unsplash.com/photo-1524484485831-a92ffc0de03f?w=600,SKU-PHI-27712,8.26,36,True,2025-04-12T12:02:18,2026-01-08T23:11:37
d19fd80d-a30d-4d64-80db-35be867dfdcd,PROD-00403,Columbia Watertight II,Columbia,Watertight II,Jackets,Fashion,Elevate your style with the Columbia Watertight II. Crafted from premium Polyester in Blue colorway. Features relaxed fit construction for all-day comfort. Perfect for business. Machine washable for easy care.,374.84,USD,374.84,0,Blue,XL,Polyester,"{""color"": ""Blue"", ""size"": ""XL"", ""material"": ""Polyester"", ""fit"": ""relaxed fit"", ""occasion"": ""business""}",Jackets|Fashion|Columbia,True,80,True,3,124.95,4.7,556,https://images.unsplash.com/photo-1551028719-00167b16eac5?w=600,SKU-COL-94731,2.04,36,True,2024-11-24T08:35:02,2025-12-31T09:00:01
0cb20e21-977d-4d32-8762-8bbec792b52a,PROD-00404,Apple iPhone 15,Apple,iPhone 15,Smartphones,Electronics,"Experience the Apple iPhone 15 with its advanced 48MP camera system and 6.7-inch Super Retina XDR display. Powered by the latest chip with 256GB storage. Features 22 hours battery life, Face ID, and 5G connectivity for seamless performance.",914.42,USD,986.86,7,Gray,One Size,Premium,"{""color"": ""Gray"", ""processor"": ""Snapdragon 8"", ""ram"": ""16GB"", ""storage"": ""256GB"", ""screen"": ""6.7-inch"", ""battery"": ""22 hours""}",Smartphones|Electronics|Apple,True,45,False,0,0.0,4.8,1943,https://images.unsplash.com/photo-1592899677977-9c10ca588bbd?w=600,SKU-APP-40754,4.26,36,True,2024-03-20T07:05:11,2026-01-19T11:46:24
8fdbdab5-f9ae-42db-bfb8-e860290dc370,PROD-00405,Adidas Superstar,Adidas,Superstar,Shoes,Fashion,Elevate your style with the Adidas Superstar. Crafted from premium Canvas in Beige colorway. Features relaxed fit construction for all-day comfort. Perfect for business. Machine washable for easy care.,230.62,USD,230.62,0,Beige,L,Canvas,"{""color"": ""Beige"", ""size"": ""L"", ""material"": ""Canvas"", ""fit"": ""relaxed fit"", ""occasion"": ""business""}",Shoes|Fashion|Adidas,False,10,True,6,38.44,4.9,2145,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=600,SKU-ADI-41578,1.87,36,True,2025-07-10T16:23:42,2026-01-02T12:52:10
a290e733-be3e-417b-ab55-ec4139d14c42,PROD-00406,AG The Prima,AG,The Prima,Jeans,Fashion,Elevate your style with the AG The Prima. Crafted from premium Leather in Silver colorway. Features slim fit construction for all-day comfort. Perfect for business. Machine washable for easy care.,148.71,USD,148.71,0,Silver,S,Leather,"{""color"": ""Silver"", ""size"": ""S"", ""material"": ""Leather"", ""fit"": ""slim fit"", ""occasion"": ""business""}",Jeans|Fashion|AG,True,197,False,0,0.0,4.0,2363,https://images.unsplash.com/photo-1542272604-787c3835535d?w=600,SKU-AG-89299,4.79,24,True,2024-04-09T09:59:14,2026-01-05T09:17:55
cd78c075-2af5-4bfa-b4a3-920f376102f5,PROD-00407,Patagonia Down Sweater,Patagonia,Down Sweater,Jackets,Fashion,Elevate your style with the Patagonia Down Sweater. Crafted from premium Denim in Silver colorway. Features regular fit construction for all-day comfort. Perfect for evening. Machine washable for easy care.,348.35,USD,348.35,0,Silver,S,Denim,"{""color"": ""Silver"", ""size"": ""S"", ""material"": ""Denim"", ""fit"": ""regular fit"", ""occasion"": ""evening""}",Jackets|Fashion|Patagonia,True,83,False,0,0.0,4.1,303,https://images.unsplash.com/photo-1551028719-00167b16eac5?w=600,SKU-PAT-50554,2.28,12,True,2025-11-11T17:01:27,2026-01-19T21:27:34
